video_id,title,description,author,source,embedded
P3XdvZCNyhk,Vermieter hassen diesen TRICK - Hol Dir Deine HEIZKOSTEN ZURÜCK!,"➡️ Alle Infos auf heizkostencheck.app

Was wir alle wollen, ist einfach: Ein bezahlbares Zuhause für uns und unsere Familien 🏢 Was die reichen Vermieter und Wohnkonzerne wollen, ist uns ständig mehr Geld aus der Tasche zu ziehen. Dafür haben sie eine Handvoll Tricks im Ärmel.

🤝 Wohnen darf nicht arm machen. Die Linke kämpft dafür, mit dir. Deswegen wollen wir für Dich im ersten Schritt deine Heizkostenabrechnung prüfen. Kann sein, dass Du 15% zurückholen kannst. Wir helfen Dir, das herauszufinden, und unterstützen beim Papierkram.",DIE LINKE,https://www.youtube.com/watch?v=P3XdvZCNyhk,True
CGIeXXkJyNw,Jan Van Aken ENTLARVT Die ARMSELIGKEIT Von Merz Bei Jung & Naiv!,"Friedrich Merz nutzt rassistische Parolen, um Stimmung gegen Geflüchtete zu machen, etwa mit der Forderung nach Aberkennung der Staatsbürgerschaft. Doch diese Hetze spielt nur der AfD in die Karten. 

Wir sagen klar: Rassismus hat keinen Platz in Deutschland! Jan van Aken erklärt bei ""Jung & Naiv"", dass nicht die Geflüchteten das Problem sind, sondern die soziale Ungleichheit und das Staatsversagen! Gemeinsam kämpfen wir für Solidarität statt rechter Hetze!

Quelle: ""Jung & Naiv"" vom 7.1.2025.",DIE LINKE,https://www.youtube.com/watch?v=CGIeXXkJyNw,True
l0iE4emiwSY,Du verdienst mehr! Kurzwahlprogramm der Partei Die Linke zur Bundestagswahl 2025 in Gebärdensprache,"Wir stellen unser Kurzwahlprogramm in Gebärdensprache vor und zeigen, wie wir uns für soziale Gerechtigkeit und ein besseres Leben für alle einsetzen. Wir kämpfen für die Streichung der Mehrwertsteuer auf Grundnahrungsmittel, für bezahlbare Mieten durch einen bundesweiten Mietendeckel und für Investitionen in die Zukunft, um Arbeitsplätze und Innovation zu sichern. 

Während die Ampel-Parteien streiten und Friedrich Merz soziale Einschnitte plant, stehen wir für einen starken Sozialstaat und eine lautstarke Opposition. Erfahre jetzt, wie wir gemeinsam den Alltag für Millionen Menschen wieder bezahlbar machen können!

Hier findest du unser Kurzwahlprogramm in gedruckter Form: https://www.die-linke.de/fileadmin/4_Wahlen/Bundestagswahl_2025/Kurzwahlprogramm_LINKE-BTW25_web.pdf

Kapitel

00:00:00 Unser Kurzwahlprogramm. 
00:00:05 Du verdienst mehr. 
00:03:28 Damit die Miete nicht das Leben auffrisst 
00:05:32 Damit der Einkauf nicht mehr weh tut 
00:07:37  Ein gerechtes Steuersystem, das die Mehrheit entlastet 
00:08:34 Rente und Krankenversicherung – solidarisch für alle 
00:09:30 Für Frieden in der Welt, Diplomatie und Abrüstung 
00:10:27 Gute Arbeit und soziale Sicherheit in allen Lebenslagen 
00:11:20 Umbau statt Kahlschlag: Klimaschutz geht nur sozial 
00:12:13 Für eine tolerante Gesellschaft ohne Hass und Rassismus",DIE LINKE,https://www.youtube.com/watch?v=l0iE4emiwSY,True
Q2iHGPczoyc,Gregor Gysi: Warum die arbeitende Mitte drauf zahlt!,,DIE LINKE,https://www.youtube.com/watch?v=Q2iHGPczoyc,True
YELdL5Sk4_I,Schwangerschaftsabbruch ist kein Verbrechen! Weg mit Paragraf 218!,,DIE LINKE,https://www.youtube.com/watch?v=YELdL5Sk4_I,True
7UzI4q21p4A,Statt Reichtum für Wenige: Eine Wirtschaft die für alle funktioniert! Mit Ines Schwerdtner,"Die deutsche Wirtschaft steht vor einem grundlegenden Wandel, doch Jahrzehnte neoliberaler Politik und verschlafene Investitionen haben die soziale Spaltung verschärft. Während Großkonzerne Milliardengewinne ausschütten, kämpfen Beschäftigte mit sinkenden Reallöhnen und steigenden Lebenshaltungskosten. 

Die Linke fordert massive Investitionen in Bildung, Klimaschutz und soziale Infrastruktur, höhere Steuern für Reiche und faire Preise für alle. Wir setzen uns für eine Wirtschaftspolitik ein, die demokratisch gestaltet wird und die Bedürfnisse der Mehrheit ins Zentrum stellt – für eine gerechte und zukunftsfähige Gesellschaft.",DIE LINKE,https://www.youtube.com/watch?v=7UzI4q21p4A,True
JLQTw7GfR3w,Milliardäre ABSCHAFFEN?! Wohlstand für alle statt Reichtum für wenige!,,DIE LINKE,https://www.youtube.com/watch?v=JLQTw7GfR3w,True
jTuwszh1VgA,Öl für Putins Krieg: Die WAHRHEIT über die russische Schattenflotte!,,DIE LINKE,https://www.youtube.com/watch?v=jTuwszh1VgA,True
8-jAmJuU6B4,UNZENSIERT: Alice Weidel und Elon Musk im Talk!,,DIE LINKE,https://www.youtube.com/watch?v=8-jAmJuU6B4,True
XEQI70By5cU,"Linke wählen, keine Stimme verschenken! #linke #bundestag",,DIE LINKE,https://www.youtube.com/watch?v=XEQI70By5cU,True
F-GsxP1mGRk,Mieten-WAHNSINN ohne Ende? So machen wir Wohnen wieder bezahlbar!,,DIE LINKE,https://www.youtube.com/watch?v=F-GsxP1mGRk,True
PyEj5am2fJ0,Kein Privatjet mehr für Friedrich Merz! #shorts,,DIE LINKE,https://www.youtube.com/watch?v=PyEj5am2fJ0,True
6LKthguAGdk,Schluss mit der Strompreis-Abzocke! Pressekonferenz mit Jan van Aken,"Die Energiekonzerne zocken uns ab, während die Preise explodieren – das muss aufhören! Wir fordern eine staatliche Preisaufsicht, einen günstigen Sockeltarif für Energie und eine Übergewinnsteuer auf die Rekordprofite der Konzerne. Energie ist ein Grundrecht, kein Luxus – für soziale Gerechtigkeit, bezahlbare Strompreise und eine echte Energiewende!",DIE LINKE,https://www.youtube.com/watch?v=6LKthguAGdk,True
Maj6nLTVS_8,Rente in GEFAHR! Wie die Politik versagt #Shorts #politik #bundestag,,DIE LINKE,https://www.youtube.com/watch?v=Maj6nLTVS_8,True
